"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YNF0E37EC6E0D4AECC,The Waterfront NYC,"500 Hutchinson River Pkwy, Bronx, NY 10465",https://www.bing.com/th?id=OLC.LBQ6/LBu84vJHw480x360&pid=Local,https://www.bing.com/maps?cp=40.81094741821289%7E-73.83362579345703&lvl=17.0&q=The%20Waterfront%20NYC%20%2C%20500%20Hutchinson%20River%20Pkwy%2C%20Bronx%2C%20NY%2010465,40.81094742,-73.83362579,4,Yelp (74),American (new) restaurant,Closed · Opens 11:30,2026-08-26T07:02:54.618Z,http://thewaterfrontnyc.com/,(718) 414-1577,"{""facebook"":""https://www.facebook.com/thewaterfrontnyc/"",""instagram"":""https://www.instagram.com/thewaterfrontnyc/""}",https://www.facebook.com/thewaterfrontnyc/,https://www.instagram.com/thewaterfrontnyc/,-- No Data --,"Unsubscribe@ballys.com,accountUpdates@ballys.com,ContactUs@ballys.com,CCPA@Ballys.com,rweir@ballys.com,ip@ballysinteractive.com,name@cpsymbol.com"
ypid:YNC69A80EC4C3EAFF1,Matisse 167,"167 Park Ave, Rutherford, NJ 07070",https://www.bing.com/th?id=OLC.QL1xmdJtGaP7qg480x360&pid=Local,https://www.bing.com/maps?cp=40.82512664794922%7E-74.1093978881836&lvl=17.0&q=Matisse%20167%20%2C%20167%20Park%20Ave%2C%20Rutherford%2C%20NJ%2007070,40.82512665,-74.10939789,4.5,Yelp (500),American (new) restaurant,Closed · Opens 17:00,2026-08-26T07:02:54.618Z,https://matisse167.com/,(201) 935-2995,"{""facebook"":""https://www.facebook.com/matisse167"",""twitter"":""https://twitter.com/matisse167"",""instagram"":""https://www.instagram.com/p/dgs4izeteyx/"",""youtube"":""https://www.youtube.com/@matisse167"",""tiktok"":""https://www.tiktok.com/@matisse167"",""pinterest"":""https://www.pinterest.com/matisse167"",""yelp"":""https://www.yelp.com/biz/matisse-167-rutherford?start=140""}",https://www.facebook.com/matisse167,https://www.instagram.com/p/dgs4izeteyx/,https://twitter.com/matisse167,-- No Data --
ypid:YN778BFE76889FB7BE,MoonShine Modern Supper Club,"55 Main St, Millburn, NJ 07041",https://www.bing.com/th?id=OLC.Jqxd5F24MWE57Q480x360&pid=Local,https://www.bing.com/maps?cp=40.723548889160156%7E-74.30731964111328&lvl=17.0&q=MoonShine%20Modern%20Supper%20Club%20%2C%2055%20Main%20St%2C%20Millburn%2C%20NJ%2007041,40.72354889,-74.30731964,4,Yelp (652),American (new) restaurant,Closed · Opens 15:00,2026-08-26T07:02:54.618Z,http://www.moonshinesupperclub.com/,(973) 218-6042,"{""facebook"":""https://www.facebook.com/moonshinemodernsupperclub"",""twitter"":""https://twitter.com/moonshine07041"",""instagram"":""https://www.instagram.com/moonshinesupperclub/"",""tiktok"":""https://www.tiktok.com/@moonshinesupperclub"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/moonshinemodernsupperclub,https://www.instagram.com/moonshinesupperclub/,https://twitter.com/moonshine07041,-- No Data --
ypid:YNA0FDF2B1BFF1150D,Giorgio's of Gramercy,"27 E 21st St, New York, NY 10010",https://www.bing.com/th?id=OLC.ddiXv4OYvKUA/Q480x360&pid=Local,https://www.bing.com/maps?cp=40.73970031738281%7E-73.98863983154297&lvl=17.0&q=Giorgio's%20of%20Gramercy%20%2C%2027%20E%2021st%20St%2C%20New%20York%2C%20NY%2010010,40.73970032,-73.98863983,4,Yelp (858),American (new) restaurant,Closed · Opens 12:00,2026-08-26T07:03:47.858Z,https://giorgiosofgramercy.com/,(212) 477-0007,"{""twitter"":""https://www.twitter.com/giorgiosnyc"",""facebook"":""https://www.facebook.com/giorgiosofgramercy/"",""instagram"":""https://www.instagram.com/giorgiosofgramercy"",""yelp"":""https://www.yelp.com/biz/giorgios-of-gramercy-new-york""}",https://www.facebook.com/giorgiosofgramercy/,https://www.instagram.com/giorgiosofgramercy,https://www.twitter.com/giorgiosnyc,giorgiosofgramercy@hotmail.com
ypid:YN1D5954DA5E19B8E9,Riverpark,"450 E 29th St, New York, NY 10016",https://www.bing.com/th?id=OLC.H6WAzCDnGeg4Hw480x360&pid=Local,https://www.bing.com/maps?cp=40.7399787902832%7E-73.97441101074219&lvl=17.0&q=Riverpark%20%2C%20450%20E%2029th%20St%2C%20New%20York%2C%20NY%2010016,40.73997879,-73.97441101,4,Yelp (871),American (new) restaurant,Closed · Opens 11:30,2026-08-26T07:03:47.858Z,https://www.riverparknyc.com/,(212) 706-4131,"{""yelp"":""https://www.yelp.com/biz/riverpark-new-york?start=20"",""facebook"":""https://facebook.com/riverparknyc"",""twitter"":""https://twitter.com/riverparknyc"",""instagram"":""https://instagram.com/riverparknyc""}",https://facebook.com/riverparknyc,https://instagram.com/riverparknyc,https://twitter.com/riverparknyc,"jcalogianes@backalgroup.com,info@riverparknyc.com"
ypid:YN12431F70B718D0A7,Shiraz Kitchen & Wine Bar,"111 W 17th St, New York, NY 10011",https://www.bing.com/th?id=OLC.2jPx/HpFBrE0xw480x360&pid=Local,https://www.bing.com/maps?cp=40.73976135253906%7E-73.99597930908203&lvl=17.0&q=Shiraz%20Kitchen%20%26%20Wine%20Bar%20%2C%20111%20W%2017th%20St%2C%20New%20York%2C%20NY%2010011,40.73976135,-73.99597931,4.5,Yelp (276),Mediterranean restaurant,Closed · Opens 11:30,2026-08-26T07:03:51.669Z,https://www.shirazkitchen.com/,(212) 517-0840,"{""facebook"":""https://www.facebook.com/shirazkitchen"",""instagram"":""https://www.instagram.com/shirazkitchen/"",""tiktok"":""https://tiktok.com/@shirazkitchen""}",https://www.facebook.com/shirazkitchen,https://www.instagram.com/shirazkitchen/,-- No Data --,"events@shirazkitchen.com,hello@shirazkitchen.com"
ypid:YN53B7E519F78335E8,Empellon Taqueria & Bar,"230 W 4th St, New York, NY 10014",https://www.bing.com/th?id=OLC.d7NWKby+jXoAKQ480x360&pid=Local,https://www.bing.com/maps?cp=40.734134674072266%7E-74.0031967163086&lvl=17.0&q=Empellon%20Taqueria%20%26%20Bar%20%2C%20230%20W%204th%20St%2C%20New%20York%2C%20NY%2010014,40.73413467,-74.00319672,3.5,Yelp (789),Mexican restaurant,Closed · Opens 16:00,2026-08-26T07:03:51.669Z,https://www.empellon.com/restaurants/taqueria/,(212) 380-1215,"{""instagram"":""https://www.instagram.com/empellonalpastor/"",""facebook"":""https://www.facebook.com/empellonrestaurant""}",https://www.facebook.com/empellonrestaurant,https://www.instagram.com/empellonalpastor/,-- No Data --,"empellon@empellon.com,taqueriawaterlinesquare@empellon.com,taqueria@empellon.com,alpastor@empellon.com,press@empellon.com,jane@empellon.com,info@empellon.com,First@empellon.com,david@empellon.com"
ypid:YN8389CDFBA6BF18C5,SARAVANAA BHAVAN,"81 Lexington Ave, New York, NY 10016",https://www.bing.com/th?id=OLC.vUsvcN5VlEXKCA480x360&pid=Local,https://www.bing.com/maps?cp=40.7414436340332%7E-73.9831314086914&lvl=17.0&q=SARAVANAA%20BHAVAN%20%2C%2081%20Lexington%20Ave%2C%20New%20York%2C%20NY%2010016,40.74144363,-73.98313141,3.5,Yelp (1118),Vegetarian restaurant,Closed · Opens 09:00,2026-08-26T07:03:51.670Z,https://www.saravanaabhavan.us/,(212) 684-7755,-- No Data --,-- No Data --,-- No Data --,-- No Data --,"info.fremont@saravanaabhavan.us,info.milpitas@saravanaabhavan.us,info.sunnyvale@saravanaabhavan.us,info.edison@saravanaabhavan.us,info.westwindsor@saravanaabhavan.us,info.hicksville@saravanaabhavan.us,info.lexington@saravanaabhavan.us,info.upperwestside@saravanaabhavan.us,info.irving@saravanaabhavan.us,info.houston@saravanaabhavan.us,info.plano@saravanaabhavan.us,info.sugarland@saravanaabhavan.us,info@saravanaabhavan.us,Webinfo.irving@saravanaabhavan.us,WEBinfo.irving@saravanaabhavan.us"
ypid:YNCDCB0FD97EC1F76C,Parm Mulberry Street,"248 Mulberry St, New York, NY 10012",https://www.bing.com/th?id=OLC.FrDWLxh63m4sHw480x360&pid=Local,https://www.bing.com/maps?cp=40.72303009033203%7E-73.99571990966797&lvl=17.0&q=Parm%20Mulberry%20Street%20%2C%20248%20Mulberry%20St%2C%20New%20York%2C%20NY%2010012,40.72303009,-73.99571991,3.5,Yelp (1035),Italian restaurant,Closed · Opens 11:00,2026-08-26T07:03:51.670Z,https://www.parmitalian.com/,(212) 993-7189,"{""facebook"":""https://www.facebook.com/parmmulberrystreet/"",""instagram"":""http://www.instagram.com/parm"",""tiktok"":""https://www.tiktok.com/@parmitalian"",""yelp"":""https://www.yelp.com/biz/parm-new-york?start=40""}",https://www.facebook.com/parmmulberrystreet/,http://www.instagram.com/parm,-- No Data --,"catering@parmitalian.com,reservations@parmitalian.com,info@parmitalian.com,info@majorfood.com,contact@parmnyc.com"
ypid:YN1F1806940F2BABD9,Socarrat Paella Bar - Chelsea,"259 W 19th St, New York, NY 10011",https://www.bing.com/th?id=OLC.vpozPCXrYC9cMQ480x360&pid=Local,https://www.bing.com/maps?cp=40.74275588989258%7E-73.99947357177734&lvl=17.0&q=Socarrat%20Paella%20Bar%20-%20Chelsea%20%2C%20259%20W%2019th%20St%2C%20New%20York%2C%20NY%2010011,40.74275589,-73.99947357,4,Yelp (1345),Spanish restaurant,Closed · Opens 16:00,2026-08-26T07:03:51.670Z,https://socarratnyc.com/chelsea/,(212) 462-1000,"{""instagram"":""https://instagram.com/socarratnyc"",""facebook"":""https://www.facebook.com/socarratnycchelsea/"",""twitter"":""https://twitter.com/socarratnyc"",""youtube"":""https://www.youtube.com/watch?v=mks8wrdgr4o"",""tiktok"":""https://www.tiktok.com/@socarratnyc"",""yelp"":""https://www.yelp.com/biz/socarrat-paella-bar-chelsea-new-york-3?start=80""}",https://www.facebook.com/socarratnycchelsea/,https://instagram.com/socarratnyc,https://twitter.com/socarratnyc,"info@socarratnyc.com,events@socarratnyc.com"
ypid:YN147F2ED3CE2EA155,Cloves Indian Cuisine,"66 Madison Ave, New York, NY 10016",https://www.bing.com/th?id=OLC.vILUf88Eh7Re2g480x360&pid=Local,https://www.bing.com/maps?cp=40.74373245239258%7E-73.9863510131836&lvl=17.0&q=Cloves%20Indian%20Cuisine%20%2C%2066%20Madison%20Ave%2C%20New%20York%2C%20NY%2010016,40.74373245,-73.98635101,5,Yelp (231),Indian restaurant,Closed · Opens 11:30,2026-08-26T07:03:51.670Z,http://clovesindiannyc.com/,(646) 398-9444,"{""facebook"":""https://www.facebook.com/119160544623291"",""instagram"":""https://www.instagram.com/clovesindiancuisine""}",https://www.facebook.com/119160544623291,https://www.instagram.com/clovesindiancuisine,-- No Data --,clovesindian1@gmail.com
ypid:YN4B4E8B94E814D0E,Avant Garden,"95 Avenue A, New York, NY 10009",https://www.bing.com/th?id=OLC.ngiAmwK2dk1pYw480x360&pid=Local,https://www.bing.com/maps?cp=40.72565460205078%7E-73.98407745361328&lvl=17.0&q=Avant%20Garden%20%2C%2095%20Avenue%20A%2C%20New%20York%2C%20NY%2010009,40.7256546,-73.98407745,4.5,Yelp (505),Vegan restaurant,Closed · Opens 17:00,2026-08-26T07:03:51.671Z,https://www.avantgardennyc.com/,(833) 328-4588,"{""instagram"":""https://instagram.com/avantgardennyc"",""yelp"":""https://www.yelp.com/biz/avant-garden-new-york?start=40""}",-- No Data --,https://instagram.com/avantgardennyc,-- No Data --,"speakup@overthrowhospitality.com,reservations@overthrowhospitality.com"
ypid:YNA5C79FF8BE199503,Stella 34 Trattoria,"151 W 34th St, New York, NY 10001",https://www.bing.com/th?id=OLC.voqh1lOo43pwQQ480x360&pid=Local,https://www.bing.com/maps?cp=40.750633239746094%7E-73.98799133300781&lvl=17.0&q=Stella%2034%20Trattoria%20%2C%20151%20W%2034th%20St%2C%20New%20York%2C%20NY%2010001,40.75063324,-73.98799133,3.5,Yelp (828),Italian restaurant,Closed · Opens 12:00,2026-08-26T07:03:51.671Z,https://www.stella34.com/,(212) 967-9251,"{""facebook"":""https://www.facebook.com/delawarenorth"",""instagram"":""https://instagram.com/stella34macys"",""linkedin"":""https://linkedin.com/company/delaware-north"",""youtube"":""https://youtube.com/user/delawarenorth"",""yelp"":""https://www.yelp.com/biz/stella-34-trattoria-new-york?start=180#:~:text=cuisine:italian"",""twitter"":""https://twitter.com/delawarenorth""}",https://www.facebook.com/delawarenorth,https://instagram.com/stella34macys,https://twitter.com/delawarenorth,privacy@delawarenorth.com
ypid:YNE858FB5B3F73C4BE,"One if by Land, Two if by Sea","17 Barrow St, New York, NY 10014",https://www.bing.com/th?id=OLC.7bhRAuvNd19ivA480x360&pid=Local,https://www.bing.com/maps?cp=40.732479095458984%7E-74.0025863647461&lvl=17.0&q=One%20if%20by%20Land%2C%20Two%20if%20by%20Sea%20%2C%2017%20Barrow%20St%2C%20New%20York%2C%20NY%2010014,40.7324791,-74.00258636,3.5,Yelp (1653),American (new) restaurant,Closed · Opens 17:00,2026-08-26T07:03:51.671Z,http://www.oneifbyland.com/,(212) 255-8649,"{""instagram"":""https://instagram.com/oneifbylandnyc"",""facebook"":""https://www.facebook.com/oiblnyc/"",""yelp"":""https://www.yelp.com/biz/one-if-by-land-two-if-by-sea-new-york?start=10"",""twitter"":""http://www.twitter.com/oneifbylandnyc""}",https://www.facebook.com/oiblnyc/,https://instagram.com/oneifbylandnyc,http://www.twitter.com/oneifbylandnyc,info@oneifbyland.com
ypid:YN9F1A3A208F90C392,Via Carota,"51 Grove St, New York, NY 10014",https://www.bing.com/th?id=OLC.UAz0tL5OT9Eo+Q480x360&pid=Local,https://www.bing.com/maps?cp=40.733150482177734%7E-74.0036392211914&lvl=17.0&q=Via%20Carota%20%2C%2051%20Grove%20St%2C%20New%20York%2C%20NY%2010014,40.73315048,-74.00363922,4,Yelp (1244),Italian restaurant,Closed · Opens 11:00,2026-08-26T07:03:51.671Z,http://viacarota.com/,,"{""instagram"":""https://instagram.com/viacarota"",""yelp"":""https://www.yelp.com/biz/via-carota-new-york-city?start=50"",""facebook"":""https://www.facebook.com/via-carota-101216971921746"",""twitter"":""https://twitter.com/viacarota""}",https://www.facebook.com/via-carota-101216971921746,https://instagram.com/viacarota,https://twitter.com/viacarota,"ciao@viacarota.com,Webciao@viacarota.com"
ypid:YN1F64E0C380DD457C,Ootoya Times Square,"141 W 41st St, New York, NY 10036",https://www.bing.com/th?id=OLC.iQI9Z3UkH8Gmaw480x360&pid=Local,https://www.bing.com/maps?cp=40.75497817993164%7E-73.98589324951172&lvl=17.0&q=Ootoya%20Times%20Square%20%2C%20141%20W%2041st%20St%2C%20New%20York%2C%20NY%2010036,40.75497818,-73.98589325,4,Yelp (1232),Japanese restaurant,Closed · Opens 11:00,2026-08-26T07:03:51.672Z,http://ootoya.us/,(212) 704-0833,"{""facebook"":""https://www.facebook.com/pages/ootoya-ny/435716963171121"",""twitter"":""https://twitter.com/ootoyany"",""instagram"":""https://www.instagram.com/ootoyanyc/"",""yelp"":""https://www.yelp.com/reservations/ootoya-greenwich-village-new-york?source=yelp_biz&date=2020-11-05&time=1900&covers=2""}",https://www.facebook.com/pages/ootoya-ny/435716963171121,https://www.instagram.com/ootoyanyc/,https://twitter.com/ootoyany,"chelsea@ootoya.us,corporate@ootoya.us,r***@ootoya.us,j_doe@ootoya.us,JohnSmith@ootoya.us,John.Smith@ootoya.us,accounting@ootoya.us,recuruit@ootoya.us,Eメールcorporate@ootoya.us,compras@informaticagys.com,timessquare@ootoya.us,cs@america-keitai.com,unionsquare@ootoya.us,recruit@ootoya.us,jane.doe@ootoya.us,rshimakura@ootoya.us"
ypid:YN89DCD72C282422BC,Pera Soho,"54 Thompson St, New York, NY 10012",https://www.bing.com/th?id=OLC.6Wl2NQZrw7Lqxw480x360&pid=Local,https://www.bing.com/maps?cp=40.72380065917969%7E-74.00323486328125&lvl=17.0&q=Pera%20Soho%20%2C%2054%20Thompson%20St%2C%20New%20York%2C%20NY%2010012,40.72380066,-74.00323486,4,Yelp (1007),Mediterranean restaurant,Closed · Opens 12:00,2026-08-26T07:03:51.672Z,http://www.pera-soho.com/,(212) 878-6305,"{""facebook"":""https://www.facebook.com/perasohonyc"",""instagram"":""https://www.instagram.com/perasoho/"",""tiktok"":""https://www.tiktok.com/@perasoho?_t=8pshjifvfev&_r=1"",""yelp"":""https://www.yelp.com/biz/pera-soho-new-york?start=300"",""twitter"":""https://www.twitter.com/perasoho""}",https://www.facebook.com/perasohonyc,https://www.instagram.com/perasoho/,https://www.twitter.com/perasoho,"events@pera-soho.com,hello@pera-soho.com"
ypid:YN207FCCAB27C475E,Little Owl,"90 Bedford St, New York, NY 10014",https://www.bing.com/th?id=OLC.olPtfvksjQZa1A480x360&pid=Local,https://www.bing.com/maps?cp=40.73230743408203%7E-74.0052261352539&lvl=17.0&q=Little%20Owl%20%2C%2090%20Bedford%20St%2C%20New%20York%2C%20NY%2010014,40.73230743,-74.00522614,4,Yelp (1558),American restaurant,Closed · Opens 11:00,2026-08-26T07:03:51.672Z,https://www.thelittleowlnyc.com/,(212) 741-4695,"{""facebook"":""https://www.facebook.com/littleowlnyc/"",""instagram"":""https://instagram.com/littleowlnyc"",""twitter"":""https://twitter.com/littleowlnyc"",""yelp"":""https://www.yelp.com/biz/little-owl-new-york-3?start=10""}",https://www.facebook.com/littleowlnyc/,https://instagram.com/littleowlnyc,https://twitter.com/littleowlnyc,"media@thelittleowlnyc.com,events@thelittleowlnyc.com,reservations@thelittleowlnyc.com,accessibility@thelittleowlnyc.com,jobs@blackfoothospitality.com,hello@thelittleowlnyc.com,web@thelittleowlnyc.com"
ypid:YN239EA3521F59121,Saar Indian Cuisine & Bar,"241 W 51st St, New York, NY 10019",https://www.bing.com/th?id=OLC.heG5VeKc9f4HUg480x360&pid=Local,https://www.bing.com/maps?cp=40.762752532958984%7E-73.98480224609375&lvl=17.0&q=Saar%20Indian%20Cuisine%20%26%20Bar%20%2C%20241%20W%2051st%20St%2C%20New%20York%2C%20NY%2010019,40.76275253,-73.98480225,4.5,Yelp (527),Indian restaurant,Closed · Opens 12:00,2026-08-26T07:03:51.672Z,https://www.saarnyc.com/,(646) 609-2142,"{""facebook"":""https://www.facebook.com/profile.php?id=61574754372322"",""instagram"":""https://www.instagram.com/saarnyc/"",""yelp"":""https://www.yelp.com/biz/saar-indian-bistro-new-york"",""youtube"":""https://www.youtube.com/watch?v=h6iiqln-74i"",""twitter"":""https://twitter.com/saarnyc""}",https://www.facebook.com/profile.php?id=61574754372322,https://www.instagram.com/saarnyc/,https://twitter.com/saarnyc,"saarmanagementnyc@gmail.com,hemant@saarnyc.com,saarnyc@gmail.com"
ypid:YN7133D475DCB2BCC4,Umbertos Clam House,"132 Mulberry St, New York, NY 10013",https://www.bing.com/th?id=OLC.Z6wGLA2asJD8jA480x360&pid=Local,https://www.bing.com/maps?cp=40.718505859375%7E-73.9974594116211&lvl=17.0&q=Umbertos%20Clam%20House%20%2C%20132%20Mulberry%20St%2C%20New%20York%2C%20NY%2010013,40.71850586,-73.99745941,3,Yelp (623),Italian restaurant,Closed · Opens 11:30,2026-08-26T07:03:51.672Z,http://umbertosclamhouse.com/,(212) 431-7545,"{""facebook"":""https://www.facebook.com/umbertosclamhouse/"",""instagram"":""https://www.instagram.com/officialumbertosclamhouse"",""yelp"":""https://www.yelp.com/biz/umbertos-clam-house-new-york-3"",""twitter"":""https://twitter.com/umbertosnyc""}",https://www.facebook.com/umbertosclamhouse/,https://www.instagram.com/officialumbertosclamhouse,https://twitter.com/umbertosnyc,"info@umbertosclamhouse.com,umbertosevents@gmail.com"
ypid:YN520C992AF3F3E1C6,Kellari Taverna,"19 W 44th St, New York, NY 10036",https://www.bing.com/th?id=OLC.F/26GGRHMCPRMw480x360&pid=Local,https://www.bing.com/maps?cp=40.75537109375%7E-73.98104095458984&lvl=17.0&q=Kellari%20Taverna%20%2C%2019%20W%2044th%20St%2C%20New%20York%2C%20NY%2010036,40.75537109,-73.98104095,3.5,Yelp (872),Greek restaurant,Closed · Opens 11:30,2026-08-26T07:03:51.672Z,http://www.kellariny.com/,(212) 221-0144,"{""facebook"":""https://www.facebook.com/kellariny/"",""instagram"":""https://instagram.com/kellariny"",""yelp"":""https://www.yelp.com/biz/kellari-new-york-new-york?start=500"",""twitter"":""https://twitter.com/kellariny""}",https://www.facebook.com/kellariny/,https://instagram.com/kellariny,https://twitter.com/kellariny,"filler@godaddy.com,info@kellariny.com"
ypid:YND72A26A9FC53B94D,Utsav NYC,"1185 6th Ave, New York, NY 10036",https://www.bing.com/th?id=OLC.Cw8ZDoS6jhRnuA480x360&pid=Local,https://www.bing.com/maps?cp=40.75788497924805%7E-73.9824447631836&lvl=17.0&q=Utsav%20NYC%20%2C%201185%206th%20Ave%2C%20New%20York%2C%20NY%2010036,40.75788498,-73.98244476,3.5,Yelp (745),Indian restaurant,Closed · Opens 12:00,2026-08-26T07:03:51.673Z,https://utsavny.com/,(212) 575-2525,"{""facebook"":""https://www.facebook.com/utsavnyc"",""instagram"":""https://www.instagram.com/utsavnyc/"",""tiktok"":""https://www.tiktok.com/@utsavnyc""}",https://www.facebook.com/utsavnyc,https://www.instagram.com/utsavnyc/,-- No Data --,"utsav@utsavny.com,info@ultrav.co.kr,welcome@uft.co.kr"
ypid:YNC6A0C0F6A5DB2245,Mercato,"352 W 39th St, New York, NY 10018",https://www.bing.com/th?id=OLC.hbge4x7P0NyoAA480x360&pid=Local,https://www.bing.com/maps?cp=40.75625228881836%7E-73.99365234375&lvl=17.0&q=Mercato%20%2C%20352%20W%2039th%20St%2C%20New%20York%2C%20NY%2010018,40.75625229,-73.99365234,4,Yelp (1135),Italian restaurant,Closed · Opens 11:30,2026-08-26T07:03:51.673Z,http://www.mercatonyc.com/,(212) 643-2000,"{""yelp"":""https://www.yelp.com/biz/mercato-new-york?start=20"",""instagram"":""https://instagram.com/mercato_trattoria_bar"",""facebook"":""https://facebook.com/seamless"",""twitter"":""https://twitter.com/seamless"",""youtube"":""https://youtube.com/user/eatseamless""}",https://facebook.com/seamless,https://instagram.com/mercato_trattoria_bar,https://twitter.com/seamless,info@mediagategroup.ca
ypid:YN5F7AA658B937E1F1,Toloache,"251 W 50th St, New York, NY 10019",https://www.bing.com/th?id=OLC.xXGu8I4vbMadEA480x360&pid=Local,https://www.bing.com/maps?cp=40.76224136352539%7E-73.98558044433594&lvl=17.0&q=Toloache%20%2C%20251%20W%2050th%20St%2C%20New%20York%2C%20NY%2010019,40.76224136,-73.98558044,4,Yelp (2398),Mexican restaurant,Closed · Opens 11:30,2026-08-26T07:03:51.673Z,https://www.toloachenyc.com/,(212) 581-1818,"{""instagram"":""https://www.instagram.com/toloachenyc/"",""yelp"":""https://www.yelp.com/biz/toloache-50-new-york"",""facebook"":""https://www.facebook.com/toloachenyc/"",""twitter"":""https://twitter.com/toloachenyc""}",https://www.facebook.com/toloachenyc/,https://www.instagram.com/toloachenyc/,https://twitter.com/toloachenyc,"info@toloachenyc.com,info82@toloachenyc.com,onlinesupport@shopsimon.com"
ypid:YNA32F50B5E0565FA9,Wo Hop,"17 Mott St, New York, NY 10013",https://www.bing.com/th?id=OLC.4CJMDm4qu7j8Ow480x360&pid=Local,https://www.bing.com/maps?cp=40.71421813964844%7E-73.99893188476562&lvl=17.0&q=Wo%20Hop%20%2C%2017%20Mott%20St%2C%20New%20York%2C%20NY%2010013,40.71421814,-73.99893188,4,Yelp (2017),Chinese restaurant,Closed · Opens 10:30,2026-08-26T07:03:51.673Z,http://wohop17.com/,(212) 962-8617,"{""yelp"":""https://www.yelp.com/biz/wo-hop-new-york"",""facebook"":""https://www.facebook.com/wo-hop-17-restaurant-1424519614340490/"",""youtube"":""https://www.youtube.com/watch?v=f6cjz2jf-we"",""instagram"":""https://www.instagram.com/wohop17/?hl=en""}",https://www.facebook.com/wo-hop-17-restaurant-1424519614340490/,https://www.instagram.com/wohop17/?hl=en,-- No Data --,-- No Data --
ypid:YN866F065FBD6851F4,ilili NoMad,"236 5th Ave, New York, NY 10001",https://www.bing.com/th?id=OLC.lJ0JafUPJtwQkw480x360&pid=Local,https://www.bing.com/maps?cp=40.74441146850586%7E-73.98792266845703&lvl=17.0&q=ilili%20NoMad%20%2C%20236%205th%20Ave%2C%20New%20York%2C%20NY%2010001,40.74441147,-73.98792267,4,Yelp (2945),Lebanese restaurant,Closed · Opens 11:30,2026-08-26T07:03:55.503Z,https://www.ililirestaurants.com/,(212) 683-2929,"{""facebook"":""https://www.facebook.com/ililinyc"",""twitter"":""https://twitter.com/ililirestaurant"",""instagram"":""https://www.instagram.com/ililirestaurants/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""tiktok"":""https://www.tiktok.com/@ililirestaurants""}",https://www.facebook.com/ililinyc,https://www.instagram.com/ililirestaurants/,https://twitter.com/ililirestaurant,"dropoffcatering@ililirestaurants.com,ewalker@ililirestaurants.com,michael@immigrantfood.com,cramnarinne@ililirestaurants.com,Garen.Dodge@jacksonlewis.com,jffmtlman@sbcglobal.net,nycprivateevents@ililirestaurants.com"
ypid:YNE178A1F905155790,Junoon,"19 W 24th St, New York, NY 10010",https://www.bing.com/th?id=OLC.y4WOUYwU4p7OPw480x360&pid=Local,https://www.bing.com/maps?cp=40.74301528930664%7E-73.99044036865234&lvl=17.0&q=Junoon%20%2C%2019%20W%2024th%20St%2C%20New%20York%2C%20NY%2010010,40.74301529,-73.99044037,3.5,Yelp (1931),Indian restaurant,Closed · Opens 17:30,2026-08-26T07:03:55.504Z,https://www.junoonnyc.com/,(212) 490-2100,"{""facebook"":""https://www.facebook.com/permalink.php?story_fbid=189235650776356&id=100090697669508"",""twitter"":""https://twitter.com/junoonnyc"",""instagram"":""https://instagram.com/junoonnyc"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/junoon-new-york""}",https://www.facebook.com/permalink.php?story_fbid=189235650776356&id=100090697669508,https://instagram.com/junoonnyc,https://twitter.com/junoonnyc,"info@junoonnyc.com,young@junoonnyc.com"
ypid:YNB79BD5343A4A7834,Olive Garden Italian Restaurant,"2 Times Sq, New York, NY 10036",https://www.bing.com/th?id=OLC.PvRwXNd1UF3eNA480x360&pid=Local,https://www.bing.com/maps?cp=40.75947570800781%7E-73.98478698730469&lvl=17.0&q=Olive%20Garden%20Italian%20Restaurant%20%2C%202%20Times%20Sq%2C%20New%20York%2C%20NY%2010036,40.75947571,-73.98478699,3,Yelp (949),Italian restaurant,Closed · Opens 11:00,2026-08-26T07:03:55.504Z,https://www.olivegarden.com/locations/ny/new-york/nyc-times-square/1451,(212) 333-3254,"{""yelp"":""https://www.yelp.com/biz/olive-garden-italian-restaurant-new-york-9"",""facebook"":""https://www.facebook.com/olivegardennyctimessquare/"",""twitter"":""https://twitter.com/olivegarden"",""instagram"":""https://www.instagram.com/olivegarden""}",https://www.facebook.com/olivegardennyctimessquare/,https://www.instagram.com/olivegarden,https://twitter.com/olivegarden,"JSmith@olivegarden.com,info.olivegarden@ar-holdings.com,olivegarden.aleste@ar-holdings.com,Sherring@olivegarden.com,info@newmarketsquare.com,guestrelations@olivegarden.com,jdoe@olivegarden.com,j-doe@olivegarden.com,jane@olivegarden.com"
